Action;CategoryPath;ID;Name;Code;Description;ShortDescription;Brand;Price;RRP;Image1;Image2;Image3;Image4;Image5;MetaTitle;MetaDescription;MetaKeywords;Stock;Weight;TaxRateID;Condition;GTIN;MPN;SpecialOffer;OrderLocation;OrderNote;Hidden;Image1Address;Image2Address;WebAddress;VariantNames;VariantItem1;VariantItem2;VariantItem3;VariantItem4;VariantItem5;VariantDefault;Image3Address;Image4Address;Image5Address;CategoryManagement;RelatedProducts;OptionName;OptionSize;OptionType;OptionValidation;OptionItemName;OptionItemPriceExtra;OptionItemOrder
Product Variant;Home > Lencería Femenina > Leggins;514;Leggins dos colores;LFNSSM-LEG-2345;"<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Leggins combinados.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Este tipo de Leggins esta compuesto por un 85% de Nailon y un 15% de elástano.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Precios especiales para distribuidores.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">No dejen de consultar nuestras ofertas  para los packs de Leggins.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;""><img src=""http://www.lenceriafinissima.com/images/inch.jpg"" border=""0"" alt="""" /></p>";"Leggins combinados en dos colores";Lencería Finíssima;6.50;7.87;Image Assigned;Image Assigned;Image Assigned;Image Assigned;Image Assigned;;;;999;0;1;;;;No;;;No;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-2345.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-23451.jpg;;Color;Marrón;;;;;No;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-23452.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-23453.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-23454.jpg;;;;;;;;;
Product;Home > Lencería Femenina > Leggins;515;Leggins princesa;LFNSSM-LEG-2346;"<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Leggins princesa.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Este tipo de Leggins esta compuesto por un 85% de Nailon y un 15% de elástano.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Precios especiales para distribuidores.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">No dejen de consultar nuestras ofertas  para los packs de Leggins.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;""><img src=""http://www.lenceriafinissima.com/images/inch.jpg"" border=""0"" alt="""" /></p>";"Leggins dibujo princesa";Lencería Finíssima;11.00;13.31;Image Assigned;Image Assigned;Image Assigned;Image Assigned;Image Assigned;;;;999;0;1;;;;No;;;No;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-2346.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-23461.jpg;;;;;;;;;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-23462.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-23463.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-23464.jpg;;;;;;;;;
Product Variant;Home > Lencería Femenina > Leggins;515;Leggins princesa;LFNSSM-LEG-2346;"<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Leggins princesa.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Este tipo de Leggins esta compuesto por un 85% de Nailon y un 15% de elástano.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Precios especiales para distribuidores.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">No dejen de consultar nuestras ofertas  para los packs de Leggins.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;""><img src=""http://www.lenceriafinissima.com/images/inch.jpg"" border=""0"" alt="""" /></p>";"Leggins dibujo princesa";Lencería Finíssima;11.00;13.31;Image Assigned;Image Assigned;Image Assigned;Image Assigned;Image Assigned;;;;999;0;1;;;;No;;;No;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-2346.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-23461.jpg;;Talla;Talla única;;;;;Yes;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-23462.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-23463.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-23464.jpg;;;;;;;;;
Product;Home > Lencería Femenina > Leggins;516;Leggins rejilla robot;LFNSSM-LEG-2347;"<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Leggins robot.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Este tipo de Leggins esta compuesto por un 85% de Nailon y un 15% de elástano.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Precios especiales para distribuidores.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">No dejen de consultar nuestras ofertas  para los packs de Leggins.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;""><img src=""http://www.lenceriafinissima.com/images/inch.jpg"" border=""0"" alt="""" /></p>";"Leggins red con naylón y detalles robot";Lencería Finíssima;11.00;13.31;Image Assigned;No Image Assigned;No Image Assigned;No Image Assigned;No Image Assigned;;;;999;0;1;;;;No;;;No;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-2347.jpg;;;;;;;;;;;;;;;;;;;;;
Product Variant;Home > Lencería Femenina > Leggins;516;Leggins rejilla robot;LFNSSM-LEG-2347;"<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Leggins robot.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Este tipo de Leggins esta compuesto por un 85% de Nailon y un 15% de elástano.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Precios especiales para distribuidores.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">No dejen de consultar nuestras ofertas  para los packs de Leggins.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;""><img src=""http://www.lenceriafinissima.com/images/inch.jpg"" border=""0"" alt="""" /></p>";"Leggins red con naylón y detalles robot";Lencería Finíssima;11.00;13.31;Image Assigned;No Image Assigned;No Image Assigned;No Image Assigned;No Image Assigned;;;;999;0;1;;;;No;;;No;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-2347.jpg;;;Talla;Talla única;;;;;Yes;;;;;;;;;;;;
Product;Home > Lencería Femenina > Leggins;517;Leggins lacitos;LFNSSM-LEG-2348;"<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Leggins lacitos.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Este tipo de Leggins esta compuesto por un 85% de Nailon y un 15% de elástano.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Precios especiales para distribuidores.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">No dejen de consultar nuestras ofertas  para los packs de Leggins.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;""><img src=""http://www.lenceriafinissima.com/images/inch.jpg"" border=""0"" alt="""" /></p>";"Leggins combinados con naylón y microtul semitransparente.";Lencería Finíssima;6.00;7.26;Image Assigned;Image Assigned;Image Assigned;No Image Assigned;No Image Assigned;;;;999;0;1;;;;No;;;No;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-2348.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-23482.jpg;;;;;;;;;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-23484.jpg;;;;;;;;;;;
Product Variant;Home > Lencería Femenina > Leggins;517;Leggins lacitos;LFNSSM-LEG-2348;"<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Leggins lacitos.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Este tipo de Leggins esta compuesto por un 85% de Nailon y un 15% de elástano.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Precios especiales para distribuidores.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">No dejen de consultar nuestras ofertas  para los packs de Leggins.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;""><img src=""http://www.lenceriafinissima.com/images/inch.jpg"" border=""0"" alt="""" /></p>";"Leggins combinados con naylón y microtul semitransparente.";Lencería Finíssima;6.00;7.26;Image Assigned;Image Assigned;Image Assigned;No Image Assigned;No Image Assigned;;;;999;0;1;;;;No;;;No;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-2348.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-23482.jpg;;Talla;Talla única;;;;;Yes;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-23484.jpg;;;;;;;;;;;
Product;Home > Lencería Femenina > Leggins;518;Leggins animal print;LFNSSM-LEG-2349;"<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Leggins animal.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Este tipo de Leggins esta compuesto por un 85% de Nailon y un 15% de elástano.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Precios especiales para distribuidores.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">No dejen de consultar nuestras ofertas  para los packs de Leggins.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;""><img src=""http://www.lenceriafinissima.com/images/inch.jpg"" border=""0"" alt="""" /></p>
<p> </p>";"Leggins animal print";Lencería Finíssima;7.00;8.47;Image Assigned;Image Assigned;Image Assigned;Image Assigned;No Image Assigned;;;;999;0;1;;;;No;;;No;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-2349.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-23491.jpg;;;;;;;;;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-23492.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-23493.jpg;;;;;;;;;;
Product Variant;Home > Lencería Femenina > Leggins;518;Leggins animal print;LFNSSM-LEG-2349;"<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Leggins animal.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Este tipo de Leggins esta compuesto por un 85% de Nailon y un 15% de elástano.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Precios especiales para distribuidores.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">No dejen de consultar nuestras ofertas  para los packs de Leggins.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;""><img src=""http://www.lenceriafinissima.com/images/inch.jpg"" border=""0"" alt="""" /></p>
<p> </p>";"Leggins animal print";Lencería Finíssima;7.00;8.47;Image Assigned;Image Assigned;Image Assigned;Image Assigned;No Image Assigned;;;;999;0;1;;;;No;;;No;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-2349.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-23491.jpg;;Talla;Talla única;;;;;Yes;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-23492.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-23493.jpg;;;;;;;;;;
Product Variant;Home > Lencería Femenina > Leggins;518;Leggins animal print;LFNSSM-LEG-2349;"<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Leggins animal.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Este tipo de Leggins esta compuesto por un 85% de Nailon y un 15% de elástano.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Precios especiales para distribuidores.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">No dejen de consultar nuestras ofertas  para los packs de Leggins.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;""><img src=""http://www.lenceriafinissima.com/images/inch.jpg"" border=""0"" alt="""" /></p>
<p> </p>";"Leggins animal print";Lencería Finíssima;7.00;8.47;Image Assigned;Image Assigned;Image Assigned;Image Assigned;No Image Assigned;;;;999;0;1;;;;No;;;No;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-2349.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-23491.jpg;;Color;Dorado;;;;;No;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-23492.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-23493.jpg;;;;;;;;;;
Product Variant;Home > Lencería Femenina > Leggins;518;Leggins animal print;LFNSSM-LEG-2349;"<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Leggins animal.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Este tipo de Leggins esta compuesto por un 85% de Nailon y un 15% de elástano.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Precios especiales para distribuidores.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">No dejen de consultar nuestras ofertas  para los packs de Leggins.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;""><img src=""http://www.lenceriafinissima.com/images/inch.jpg"" border=""0"" alt="""" /></p>
<p> </p>";"Leggins animal print";Lencería Finíssima;7.00;8.47;Image Assigned;Image Assigned;Image Assigned;Image Assigned;No Image Assigned;;;;999;0;1;;;;No;;;No;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-2349.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-23491.jpg;;Color;Plateado;;;;;No;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-23492.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-23493.jpg;;;;;;;;;;
Product;Home > Lencería Femenina > Leggins;519;Leggins lady;LFNSSM-LEG-2350;"<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Leggins lady.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Este tipo de Leggins esta compuesto por un 85% de Nailon y un 15% de elástano.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Precios especiales para distribuidores.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">No dejen de consultar nuestras ofertas  para los packs de Leggins.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;""><img src=""http://www.lenceriafinissima.com/images/inch.jpg"" border=""0"" alt="""" /></p>";"Leggins de naylón diseño lady.";Lencería Finíssima;5.00;6.05;Image Assigned;Image Assigned;Image Assigned;No Image Assigned;No Image Assigned;;;;999;0;1;;;;No;;;No;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-23501.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-23502.jpg;;;;;;;;;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-2350.jpg;;;;;;;;;;;
Product Variant;Home > Lencería Femenina > Leggins;519;Leggins lady;LFNSSM-LEG-2350;"<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Leggins lady.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Este tipo de Leggins esta compuesto por un 85% de Nailon y un 15% de elástano.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Precios especiales para distribuidores.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">No dejen de consultar nuestras ofertas  para los packs de Leggins.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;""><img src=""http://www.lenceriafinissima.com/images/inch.jpg"" border=""0"" alt="""" /></p>";"Leggins de naylón diseño lady.";Lencería Finíssima;5.00;6.05;Image Assigned;Image Assigned;Image Assigned;No Image Assigned;No Image Assigned;;;;999;0;1;;;;No;;;No;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-23501.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-23502.jpg;;Talla;Talla única;;;;;Yes;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-2350.jpg;;;;;;;;;;;
Product;Home > Lencería Femenina > Leggins;520;Leggins estampados;LFNSSM-LEG-2351;"<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Leggins estampados.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Este tipo de Leggins esta compuesto por un 85% de Nailon y un 15% de elástano.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Precios especiales para distribuidores.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">No dejen de consultar nuestras ofertas  para los packs de Leggins.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;""><img src=""http://www.lenceriafinissima.com/images/inch.jpg"" border=""0"" alt="""" /></p>";"Leggins de naylón estampados.";Lencería Finíssima;5.00;6.05;Image Assigned;Image Assigned;Image Assigned;Image Assigned;No Image Assigned;;;;999;0;1;;;;No;;;No;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-2351.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-23511.jpg;;;;;;;;;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-23512.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-23513.jpg;;;;;;;;;;
Product Variant;Home > Lencería Femenina > Leggins;520;Leggins estampados;LFNSSM-LEG-2351;"<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Leggins estampados.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Este tipo de Leggins esta compuesto por un 85% de Nailon y un 15% de elástano.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Precios especiales para distribuidores.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">No dejen de consultar nuestras ofertas  para los packs de Leggins.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;""><img src=""http://www.lenceriafinissima.com/images/inch.jpg"" border=""0"" alt="""" /></p>";"Leggins de naylón estampados.";Lencería Finíssima;5.00;6.05;Image Assigned;Image Assigned;Image Assigned;Image Assigned;No Image Assigned;;;;999;0;1;;;;No;;;No;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-2351.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-23511.jpg;;Talla;Talla única;;;;;Yes;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-23512.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-23513.jpg;;;;;;;;;;
Product;Home > Lencería Femenina > Leggins;521;Leggins florales;LFNSSM-LEG-2352;"<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Leggins florales.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Este tipo de Leggins esta compuesto por un 85% de Nailon y un 15% de elástano.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">Precios especiales para distribuidores.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;"">No dejen de consultar nuestras ofertas  para los packs de Leggins.</p>
<p style=""margin: 0.5em 0px; padding: 0px; border: 0px; outline: 0px; font-size: 13px; color: #666666; font-family: Arial; line-height: 20px;""><img src=""http://www.lenceriafinissima.com/images/inch.jpg"" border=""0"" alt="""" /></p>";"Leggins de naylón con diseño floral.";Lencería Finíssima;5.00;6.05;Image Assigned;Image Assigned;Image Assigned;Image Assigned;No Image Assigned;;;;999;0;1;;;;No;;;No;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-2352.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-23521.jpg;;;;;;;;;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-23522.jpg;http://www.lenceriafinissima.com/images/stories/virtuemart/product/leg-23523.jpg;;;;;;;;;;
